2/23/2012,2348.11
2/24/2012,2352.34
2/27/2012,2355.74
2/28/2012,2364.03
2/29/2012,2353.23
3/1/2012,2367.87
3/2/2012,2360.28
3/5/2012,2351.28
3/6/2012,2315.21
3/7/2012,2331.89
3/8/2012,2355.01
3/9/2012,2363.56
3/12/2012,2364.1
3/13/2012,2407.79
3/14/2012,2404.98
3/15/2012,2419.37
3/16/2012,2422.09
3/19/2012,2431.73
3/20/2012,2424.46
3/21/2012,2420.02
3/22/2012,2402.71
3/23/2012,2410.16
3/26/2012,2443.64
3/27/2012,2437.01
3/28/2012,2425.55
3/29/2012,2421.7
3/30/2012,2430.67
4/2/2012,2449.08
4/3/2012,2439.89
4/4/2012,2415.05
4/5/2012,2414.4
4/9/2012,2387.03
4/10/2012,2346.27
4/11/2012,2364.09
4/12/2012,2396.69
4/13/2012,2366.84
4/16/2012,2365.65
4/17/2012,2402.29
4/18/2012,2392.57
4/19/2012,2378.48
4/20/2012,2381.32
4/23/2012,2361.35
4/24/2012,2370.04
4/25/2012,2402.71
4/26/2012,2418.89
4/27/2012,2424.78
4/30/2012,2415.42
5/1/2012,2429.1
5/2/2012,2423.29
5/3/2012,2405.17
5/4/2012,2366.39
5/7/2012,2367.26
5/8/2012,2357.45
5/9/2012,2342.31
5/10/2012,2348.93
5/11/2012,2341.23
5/14/2012,2315.45
5/15/2012,2302.56
5/16/2012,2293.21
5/17/2012,2258.93
5/18/2012,2242.25
5/21/2012,2278.24
5/22/2012,2279.4
5/23/2012,2283.36
5/24/2012,2286.87
5/25/2012,2281.92
5/29/2012,2307.57
5/30/2012,2275.19
5/31/2012,2270.25
6/1/2012,2214.41
6/4/2012,2214.7
6/5/2012,2227.45
6/6/2012,2279.42
6/7/2012,2279.28
6/8/2012,2297.82
6/11/2012,2268.94
6/12/2012,2295.4
6/13/2012,2280.13
6/14/2012,2304.83
6/15/2012,2328.66
6/18/2012,2332.07
6/19/2012,2355.01
6/20/2012,2351.14
6/21/2012,2299.16
6/22/2012,2315.65
6/25/2012,2278.98
6/26/2012,2289.86
6/27/2012,2310.98
6/28/2012,2306.22
6/29/2012,2363.79
7/2/2012,2369.75
7/3/2012,2385.06
7/5/2012,2373.91
7/6/2012,2352.34
7/9/2012,2348.52
7/10/2012,2329.46
7/11/2012,2329.71
7/12/2012,2318.09
7/13/2012,2356.4
7/16/2012,2350.94
7/17/2012,2368.36
7/18/2012,2384.54
7/19/2012,2391.27
7/20/2012,2367.26
7/23/2012,2346.22
7/24/2012,2325.02
7/25/2012,2324.33
7/26/2012,2362.85
7/27/2012,2408.07
7/30/2012,2406.99
7/31/2012,2396.62
8/1/2012,2389.73
8/2/2012,2372.31
8/3/2012,2417.77
8/6/2012,2423.46
8/7/2012,2435.88
8/8/2012,2438.16
8/9/2012,2440.23
8/10/2012,2445.64
8/13/2012,2443.05
8/14/2012,2443.16
8/15/2012,2446.82
8/16/2012,2464.38
8/17/2012,2469
8/20/2012,2468.99
8/21/2012,2460.41
8/22/2012,2461.12
8/23/2012,2441.29
8/24/2012,2457.4
8/27/2012,2456.22
8/28/2012,2454.39
8/29/2012,2457.05
8/30/2012,2438.2
8/31/2012,2450.6
9/4/2012,2447.8
9/5/2012,2445.81
9/6/2012,2496.12
9/7/2012,2506.37
9/10/2012,2491.11
9/11/2012,2498.95
9/12/2012,2504.84
9/13/2012,2546.03
9/14/2012,2556.13
9/17/2012,2548.26
9/18/2012,2545.05
9/19/2012,2548.11
9/20/2012,2547.11
9/21/2012,2546.92
9/24/2012,2541.23
9/25/2012,2514.83
9/26/2012,2500.92
9/27/2012,2525.23
9/28/2012,2513.93
10/1/2012,2520.71
10/2/2012,2523.08
10/3/2012,2532.79
10/4/2012,2550.98
10/5/2012,2551.03
10/8/2012,2542.21
10/9/2012,2517.14
10/10/2012,2501.75
10/11/2012,2502.66
10/12/2012,2495.28
10/15/2012,2515.44
10/16/2012,2541.28
10/17/2012,2552.05
10/18/2012,2545.95
10/19/2012,2503.8
10/22/2012,2504.96
10/23/2012,2468.78
10/24/2012,2461.18
10/25/2012,2468.6
10/26/2012,2466.8
10/31/2012,2467.51
11/1/2012,2494.67
11/2/2012,2471.3
11/5/2012,2476.94
11/6/2012,2496.46
11/7/2012,2439.48
11/8/2012,2409.72
11/9/2012,2413.92
11/12/2012,2414.24
11/13/2012,2405.38
11/14/2012,2372.94
11/15/2012,2369.32
11/16/2012,2381.02
11/19/2012,2428.47
11/20/2012,2430.29
11/21/2012,2435.97
11/23/2012,2468.06
11/26/2012,2463.12
11/27/2012,2450.48
11/28/2012,2470.47
11/29/2012,2481.42
11/30/2012,2481.82
12/3/2012,2470.07
12/4/2012,2465.9
12/5/2012,2470.59
12/6/2012,2479.4
12/7/2012,2486.84
12/10/2012,2487.78
12/11/2012,2504.08
12/12/2012,2505.76
12/13/2012,2490.56
12/14/2012,2480.36
12/17/2012,2509.84
12/18/2012,2538.72
12/19/2012,2519.54
12/20/2012,2533.91
12/21/2012,2510.32
12/24/2012,2504.51
12/26/2012,2492.54
12/27/2012,2489.97
12/28/2012,2462.71
12/31/2012,2504.44
1/2/2013,2568.55
1/3/2013,2563.19
1/4/2013,2575.66
1/7/2013,2567.63
1/8/2013,2560.17
1/9/2013,2567.02
1/10/2013,2586.52
1/11/2013,2586.69
1/14/2013,2584.27
1/15/2013,2587.2
1/16/2013,2588.02
1/17/2013,2602.64
1/18/2013,2611.54
1/22/2013,2623.22
1/23/2013,2627.23
1/24/2013,2627.33
1/25/2013,2641.64
1/28/2013,2636.83
1/29/2013,2650.43
1/30/2013,2640.77
1/31/2013,2634.16
2/1/2013,2660.7
2/4/2013,2630.05
2/5/2013,2657.76
2/6/2013,2659.55
2/7/2013,2655.84
2/8/2013,2670.85
2/11/2013,2669.37
2/12/2013,2673.77
2/13/2013,2676.6
2/14/2013,2678.77
2/15/2013,2676.21
2/19/2013,2696.26
2/20/2013,2662.94
2/21/2013,2646.75
2/22/2013,2670.36
2/25/2013,2621.46
2/26/2013,2637.89
2/27/2013,2672.11
2/28/2013,2669.92
3/1/2013,2676.18
3/4/2013,2688.54
3/5/2013,2714.35
3/6/2013,2718.07
3/7/2013,2723.27
3/8/2013,2735.67
3/11/2013,2744.81
3/12/2013,2738.35
3/13/2013,2742.87
3/14/2013,2758.3
3/15/2013,2753.82
3/18/2013,2738.68
3/19/2013,2732.09
3/20/2013,2750.42
3/21/2013,2727.69
3/22/2013,2747.25
3/25/2013,2738.08
3/26/2013,2760.32
3/27/2013,2758.85
3/28/2013,2770.05
4/1/2013,2757.83
4/2/2013,2772.11
4/3/2013,2743.38
4/4/2013,2754.67
4/5/2013,2742.86
4/8/2013,2761.05
4/9/2013,2770.84
4/10/2013,2804.81
4/11/2013,2815.02
4/12/2013,2807.1
4/15/2013,2742.63
4/16/2013,2781.86
4/17/2013,2742.01
4/18/2013,2723.72
4/19/2013,2747.94
4/22/2013,2760.8
4/23/2013,2789.56
4/24/2013,2789.93
4/25/2013,2801.28
4/26/2013,2796.24
4/29/2013,2816.39
4/30/2013,2823.42
5/1/2013,2797.28
5/2/2013,2823.82
5/3/2013,2853.88
5/6/2013,2859.34
5/7/2013,2874.46
5/8/2013,2887.61
5/9/2013,2878.3
5/10/2013,2890.77
5/13/2013,2891.17
5/14/2013,2921.12
5/15/2013,2936.98
5/16/2013,2922.4
5/17/2013,2952.56
5/20/2013,2950.53
5/21/2013,2955.69
5/22/2013,2931.58
5/23/2013,2923.43
5/24/2013,2921.88
5/28/2013,2940.45
5/29/2013,2920.18
5/30/2013,2931.39
5/31/2013,2889.46
6/3/2013,2906.91
6/4/2013,2891.02
6/5/2013,2851.89
6/6/2013,2876.5
6/7/2013,2913.46
6/10/2013,2912.63
6/11/2013,2883.07
6/12/2013,2859.62
6/13/2013,2902.32
6/14/2013,2885.24
6/17/2013,2907.12
6/18/2013,2929.81
6/19/2013,2889.25
6/20/2013,2817.44
6/21/2013,2824.97
6/24/2013,2790.66
6/25/2013,2817.44
6/26/2013,2845.04
6/27/2013,2862.92
6/28/2013,2850.66
7/1/2013,2866.41
7/2/2013,2865.48
7/3/2013,2867.85
7/5/2013,2897.12
7/8/2013,2913.2
7/9/2013,2934.31
7/10/2013,2934.97
7/11/2013,2975.06
7/12/2013,2984.24
7/15/2013,2988.35
7/16/2013,2977.26
7/17/2013,2985.85
7/18/2013,3001.21
7/19/2013,3006.13
7/22/2013,3012.3
7/23/2013,3006.72
7/24/2013,2995.3
7/25/2013,3003.01
7/26/2013,3005.51
7/29/2013,2994.45
7/30/2013,2995.68
7/31/2013,2995.72
8/1/2013,3033.59
8/2/2013,3038.63
8/5/2013,3034.43
8/6/2013,3017.16
8/7/2013,3006.63
8/8/2013,3019
8/9/2013,3008.79
8/12/2013,3005.42
8/13/2013,3014.43
8/14/2013,2999.42
8/15/2013,2957.08
8/16/2013,2947.46
8/19/2013,2930.27
8/20/2013,2941.58
8/21/2013,2924.73
8/22/2013,2949.96
8/23/2013,2962.06
8/26/2013,2950.13
8/27/2013,2903.29
8/28/2013,2911.83
8/29/2013,2917.96
8/30/2013,2908.96
9/3/2013,2921.23
9/4/2013,2945.62
9/5/2013,2949.27
9/6/2013,2949.8
9/9/2013,2979.45
9/10/2013,3001.36
9/11/2013,3010.94
9/12/2013,3001.62
9/13/2013,3009.79
9/16/2013,3026.94
9/17/2013,3039.75
9/18/2013,3076.81
9/19/2013,3071.61
9/20/2013,3049.47
9/23/2013,3035.09
9/24/2013,3027.52
9/25/2013,3019.31
9/26/2013,3030.41
9/27/2013,3018.24
9/30/2013,3000.18
10/1/2013,3024.38
10/2/2013,3022.95
10/3/2013,2995.81
10/4/2013,3017.05
10/7/2013,2991.39
10/8/2013,2955.41
10/9/2013,2957.4
10/10/2013,3022.43
10/11/2013,3041.43
10/14/2013,3053.84
10/15/2013,3032.27
10/16/2013,3074.54
10/17/2013,3095.42
10/18/2013,3115.77
10/21/2013,3116.09
10/22/2013,3133.98
10/23/2013,3119.2
10/24/2013,3129.41
10/25/2013,3143.16
10/28/2013,3147.36
10/29/2013,3165.11
10/30/2013,3149.93
10/31/2013,3138.09
11/1/2013,3147.21
11/4/2013,3158.47
11/5/2013,3149.96
11/6/2013,3165.13
11/7/2013,3124.12
11/8/2013,3166.11
11/11/2013,3168.41
11/12/2013,3161.1
11/13/2013,3187.64
11/14/2013,3203.65
